Class	ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
ORF	gene413	orf00418	327	0	17.8337	0	0	0	0	0	0
ORF	gene414	orf00419	228	0	0	0	0	0	0	0	0
ORF	gene415	orf00420	138	0	0	0	0	0	0	0	0
ORF	gene416	orf00421	132	0	0	0	0	0	0	0	0
ORF	gene417	orf00422	408	0	0	0	0	0	0	0	0
ORF	gene418	orf00423	237	118.085	24.606	0	0	0	0	0	0
ORF	gene419	orf00424	258	0	90.4129	0	0	71.7326	0	0	0
ORF	gene420	orf00425	165	0	35.3432	0	0	0	0	0	0
ORF	gene421	orf00426	120	0	0	0	0	0	0	0	0
ORF	gene422	orf00427	210	0	10108.2	0	0	17273.2	0	359.114	0
mRNA	gene423	nad6-1	570	343.689	1493.72	417.408	368.162	876.648	31.2076	297.686	315.887
ORF	gene424	orf00430	189	0	0	0	0	0	0	0	0
ORF	gene425	orf00431	144	0	0	0	0	0	0	0	0
ORF	gene426	orf00432	366	0	0	0	0	0	0	0	0
ORF	gene427	orf00433	342	0	17.0516	0	0	27.057	0	0	0
ORF	gene428	orf00434	222	0	0	0	0	0	0	0	0
ORF	gene429	orf00435	285	0	20.4619	0	0	64.9369	0	0	0
ORF	gene430	orf00436	417	0	27.9695	0	0	22.1907	0	0	0
ORF	gene431	orf00437	228	0	51.1547	0	0	121.757	0	0	0
mRNA	gene432	rpl16-1	156	0	0	0	0	0	0	0	0
mRNA	gene433	rpl16-2	105	0	0	0	0	0	0	0	0
ORF	gene434	orf00440	369	0	0	0	0	25.0773	0	0	0
ORF	gene435	orf00441	156	0	0	0	0	0	0	0	0
ORF	gene436	orf00442	165	0	35.3432	0	0	56.0819	0	0	0
ORF	gene437	orf00443	177	0	0	0	0	0	0	0	0
ORF	gene438	orf00444	321	0	18.1671	0	0	0	0	0	0
ORF	gene439	orf00445	309	0	18.8726	0	0	0	0	0	0
ORF	gene440	orf00446	363	0	16.0651	0	0	50.9835	0	0	0
ORF	gene441	orf00447	297	0	0	0	0	0	0	0	0
ORF	gene442	orf00448	207	0	0	0	0	0	0	0	0
ORF	gene443	orf00449	156	0	0	0	0	0	0	0	0
ORF	gene444	orf00450	237	0	0	0	0	0	0	0	0
ORF	gene445	orf00451	219	0	26.6285	0	0	0	0	0	0
ORF	gene446	orf00452	126	0	0	0	0	0	0	0	0
ORF	gene447	orf00453	177	0	0	0	0	0	0	0	0
ORF	gene448	orf00454	495	0	35.3432	0	0	0	0	0	0
ORF	gene449	orf00455	417	0	0	0	0	0	0	0	0
ORF	gene450	orf00456	315	0	111.079	0	0	58.7524	0	0	0
ORF	gene451	orf00457	318	0	18.3385	0	0	145.495	0	0	0
ORF	gene452	orf00458	435	0	227.903	78.1354	0	340.359	0	0	0
mRNA	gene453	nad4L-1	498	112.394	1018.78	273.003	1123.71	520.278	285.756	605.734	180.779
ORF	gene454	orf00460	162	0	0	0	0	0	0	0	0
ORF	gene455	orf00461	324	0	143.991	0	0	257.042	0	0	0
ORF	gene456	orf00462	138	0	42.2582	0	0	0	0	0	0
ORF	gene457	orf00463	183	0	0	0	0	0	0	0	0
ORF	gene458	orf00464	342	0	0	0	0	0	0	0	0
ORF	gene459	orf00465	171	0	0	0	0	0	0	0	0
ORF	gene460	orf00466	372	0	15.6764	0	0	0	0	0	0
ORF	gene461	orf00467	225	0	0	0	0	0	0	0	0
ORF	gene462	orf00468	183	0	0	0	0	0	0	0	0
ORF	gene463	orf00469	216	0	0	0	0	0	0	0	0
ORF	gene464	orf00470	213	0	0	0	0	0	0	0	0
ORF	gene465	orf00471	237	0	0	0	0	0	0	0	0
ORF	gene466	orf00472	186	0	0	0	0	0	0	0	0
ORF	gene467	orf00473	228	0	25.5773	0	0	0	0	0	0
ORF	gene468	orf00474	123	0	0	0	0	0	0	0	0
ORF	gene469	orf00475	177	0	0	0	0	0	0	0	0
ORF	gene470	orf00476	273	0	0	0	0	0	0	0	0
ORF	gene471	orf00477	216	0	0	0	0	0	0	0	0
ORF	gene472	orf00478	192	0	0	0	0	0	0	0	0
ORF	gene473	orf00479	108	0	0	0	0	0	0	0	0
ORF	gene474	orf00480	138	0	0	0	0	0	0	0	0
ORF	gene475	orf00481	237	0	0	0	0	0	0	0	0
ORF	gene476	orf00482	393	0	0	0	0	0	0	0	0
mRNA	gene477	rps7-1	588	380.764	1864.54	867.064	1427.57	1258.98	665.549	128.255	918.652
ORF	gene478	orf00484	210	0	55.5393	0	0	0	0	0	0
ORF	gene479	orf00485	162	0	107.993	0	0	0	0	0	0
ORF	gene480	orf00486	141	0	0	0	0	0	0	0	0
ORF	gene481	orf00487	258	0	22.6032	0	0	0	0	0	0
ORF	gene482	orf00488	207	0	0	0	0	44.7029	0	0	0
ORF	gene483	orf00489	219	0	26.6285	0	0	42.2535	0	0	0
ORF	gene484	orf00490	147	0	0	0	0	0	0	0	0
ORF	gene485	orf00491	165	0	0	0	0	0	0	0	0
ORF	gene486	orf00492	129	0	0	0	0	0	0	0	0
ORF	gene487	orf00493	171	0	0	0	0	0	0	0	0
ORF	gene488	orf00494	93	0	0	0	0	0	0	0	0
ORF	gene489	orf00495	258	0	0	0	0	0	0	0	0
ORF	gene490	orf00496	177	0	0	0	0	0	0	0	0
ORF	gene491	orf00497	297	0	0	0	0	31.1566	0	0	0
ORF	gene492	orf00498	246	0	23.7058	0	0	0	0	0	0
ORF	gene493	orf00499	306	0	57.1729	0	0	30.2402	0	0	0
ORF	gene494	orf00500	201	0	0	0	0	0	0	0	0
ORF	gene495	orf00501	162	0	0	0	0	0	0	0	0
ORF	gene496	orf00502	231	0	25.2452	0	0	80.117	0	0	0
ORF	gene497	orf00503	201	0	29.0131	0	0	0	0	0	0
ORF	gene498	orf00504	201	0	29.0131	0	0	0	0	0	0
ORF	gene499	orf00505	156	0	0	0	0	0	0	0	0
ORF	gene500	orf00506	177	0	0	0	0	0	0	0	0
ORF	gene501	orf00507	168	0	0	0	0	0	0	0	0
ORF	gene502	orf00508	240	0	0	0	0	115.669	0	0	0
ORF	gene503	orf00509	231	0	100.981	0	302.817	120.175	0	0	0
ORF	gene504	orf00510	171	0	0	0	0	54.1141	0	0	0
ORF	gene505	orf00511	168	0	0	0	0	0	0	0	0
ORF	gene506	orf00512	480	0	36.4477	70.8102	0	57.8344	37.059	0	0
ORF	gene507	orf00513	168	0	34.7121	0	0	0	0	0	0
ORF	gene508	orf00514	171	0	0	0	0	0	0	0	0
ORF	gene509	orf00515	135	0	0	0	0	0	0	0	0
ORF	gene510	orf00516	150	0	0	0	0	0	0	0	0
ORF	gene511	orf00517	201	0	0	0	0	0	0	0	0
ORF	gene512	orf00518	192	0	0	0	0	0	0	0	0
ORF	gene513	orf00519	135	0	0	0	0	0	0	0	0
ORF	gene514	orf00520	348	0	33.5151	0	0	0	0	0	0
ORF	gene515	orf00521	141	0	0	0	0	0	0	0	0
ORF	gene516	orf00522	192	0	0	0	0	0	0	0	0
ORF	gene517	orf00523	189	0	0	0	0	0	0	0	0
ORF	gene518	orf00524	177	0	0	0	0	0	0	0	0
ORF	gene519	orf00525	198	0	0	0	0	0	0	0	0
ORF	gene520	orf00526	270	0	21.5986	0	0	0	0	0	0
ORF	gene521	orf00527	183	0	0	0	0	0	0	0	0
ORF	gene522	orf00528	273	0	0	0	0	0	0	0	0
ORF	gene523	orf00529	174	0	0	0	0	0	0	0	0
ORF	gene524	orf00530	243	0	0	0	0	0	0	0	0
ORF	gene525	orf00531	207	0	0	0	0	0	0	0	0
ORF	gene526	orf00532	231	0	0	0	0	40.0585	0	0	0
ORF	gene527	orf00533	204	0	0	0	0	0	0	0	0
ORF	gene528	orf00534	201	0	58.0262	0	0	0	0	0	0
ORF	gene529	orf00535	195	0	0	0	0	0	0	0	0
ORF	gene530	orf00536	306	0	0	0	0	30.2402	0	0	0
ORF	gene531	orf00537	264	0	0	0	0	35.0512	0	0	0
ORF	gene532	orf00538	282	0	20.6795	0	0	65.6277	0	0	0
ORF	gene533	orf00539	243	0	47.997	0	0	38.0803	0	0	0
ORF	gene534	orf00540	228	0	51.1547	0	0	0	0	0	0
ORF	gene535	orf00541	156	0	37.3823	0	0	0	0	0	0
ORF	gene536	orf00542	114	0	0	0	0	0	0	0	0
ORF	gene537	orf00543	240	0	24.2985	0	0	0	0	0	0
ORF	gene538	orf00544	165	0	0	0	0	0	0	0	0
ORF	gene539	orf00545	288	0	20.2487	0	0	0	0	0	0
ORF	gene540	orf00546	255	0	0	0	0	36.2883	0	0	0
ORF	gene541	orf00547	183	0	0	0	0	0	0	0	0
ORF	gene542	orf00548	279	0	313.529	365.472	752.159	199	0	608.176	322.681
ORF	gene543	orf00549	198	0	29.4527	0	0	46.7349	0	0	0
ORF	gene544	orf00550	174	0	0	0	0	0	0	0	0
ORF	gene545	orf00551	180	0	0	0	0	0	0	0	0
ORF	gene546	orf00552	222	0	0	0	0	0	0	0	0
ORF	gene547	orf00553	129	0	0	0	0	0	0	0	0
ORF	gene548	orf00554	600	0	58.3163	0	0	15.4225	0	0	0
ORF	gene549	orf00555	327	0	0	0	0	28.2982	0	0	0
ORF	gene550	orf00556	162	0	35.9977	0	0	0	0	0	0
ORF	gene551	orf00557	192	0	30.3731	0	0	48.1954	0	0	0
ORF	gene552	orf00558	279	0	83.6076	0	0	33.1667	0	0	0
ORF	gene553	orf00559	207	0	28.1721	0	0	0	0	0	0
ORF	gene554	orf00560	213	0	0	0	0	43.4437	0	0	0
ORF	gene555	orf00561	234	0	0	0	0	39.5449	0	0	0
ORF	gene556	orf00562	138	0	0	0	0	0	0	0	0
ORF	gene557	orf00563	261	0	0	0	0	35.4541	0	0	0
ORF	gene558	orf00564	204	0	0	0	0	0	0	0	0
ORF	gene559	orf00565	276	0	0	0	0	33.5272	0	0	0
ORF	gene560	orf00566	183	0	0	0	0	0	0	0	0
ORF	gene561	orf00567	405	0	57.5964	0	0	0	0	0	0
ORF	gene562	orf00568	618	0	56.5069	0	0	24.2593	0	0	0
ORF	gene563	orf00569	231	0	25.2452	0	0	0	0	0	0
mRNA	gene564	rpl2-1	582	0	10.02	58.4002	0	31.799	0	0	0
ORF	gene565	orf00571	108	0	0	0	0	0	0	0	0
ORF	gene566	orf00572	165	0	0	0	0	0	0	0	0
mRNA	gene567	nad2-1	132	0	0	0	0	0	0	0	0
ORF	gene568	orf00574	177	0	0	0	0	0	0	0	0
ORF	gene569	orf00575	171	0	0	0	0	0	0	0	0
ORF	gene570	orf00576	123	0	0	0	0	0	0	0	0
ORF	gene571	orf00577	147	0	0	0	0	0	0	0	0
ORF	gene572	orf00578	120	0	0	0	0	0	0	0	0
ORF	gene573	orf00579	300	0	19.4388	0	0	92.5351	0	0	150.046
ORF	gene574	orf00580	288	0	20.2487	0	0	0	0	0	0
ORF	gene575	orf00581	183	0	0	0	0	50.5656	0	0	0
ORF	gene576	orf00582	444	0	65.6715	0	0	83.3649	0	0	0
ORF	gene577	orf00583	273	0	85.4452	0	0	101.687	0	0	0
ORF	gene578	orf00584	375	0	62.2041	0	0	0	0	0	120.037
ORF	gene579	orf00585	225	0	0	0	0	20.5634	0	0	0
ORF	gene580	orf00586	180	0	0	0	0	0	0	0	0
ORF	gene581	orf00587	372	0	94.0586	0	0	99.5001	23.909	0	0
ORF	gene582	orf00588	267	0	21.8413	0	0	69.3147	0	0	0
ORF	gene583	orf00589	162	0	71.9955	0	0	0	0	0	0
ORF	gene584	orf00590	177	0	0	0	0	0	0	0	0
ORF	gene585	orf00591	366	0	31.8668	92.8659	0	50.5656	0	0	0
ORF	gene586	orf00592	249	0	23.4202	0	0	37.1627	0	0	0
ORF	gene587	orf00593	342	0	34.1031	0	0	54.1141	0	0	0
ORF	gene588	orf00594	294	0	0	0	0	0	0	0	0
ORF	gene589	orf00595	177	0	32.9471	0	0	0	0	0	0
ORF	gene590	orf00596	168	0	0	0	0	0	0	0	0
ORF	gene591	orf00597	210	0	0	0	0	0	0	0	0
ORF	gene592	orf00598	255	0	22.8691	0	0	0	0	0	0
ORF	gene593	orf00599	120	0	0	0	0	0	0	0	0
ORF	gene594	orf00600	165	0	35.3432	0	0	56.0819	0	0	0
ORF	gene595	orf00601	243	0	71.9955	0	0	38.0803	0	0	0
ORF	gene596	orf00602	285	0	20.4619	0	0	0	0	0	0
ORF	gene597	orf00603	153	0	0	0	0	0	0	0	0
ORF	gene598	orf00604	222	0	0	0	0	0	0	0	0
ORF	gene599	orf00605	252	0	23.1414	0	0	0	0	0	0
ORF	gene600	orf00606	321	0	36.3342	0	0	86.4814	0	0	0
ORF	gene601	orf00607	174	0	0	0	0	0	0	0	0
ORF	gene602	orf00608	183	0	0	0	0	0	0	0	0
ORF	gene603	orf00609	111	0	0	0	0	0	0	0	0
ORF	gene604	orf00610	144	0	0	0	0	0	0	0	0
ORF	gene605	orf00611	156	0	0	0	0	0	0	0	0
ORF	gene606	orf00612	174	0	0	0	0	0	0	0	0
ORF	gene607	orf00613	156	0	0	0	0	59.3174	0	0	0
ORF	gene608	orf00614	183	0	95.6005	0	0	50.5656	0	0	0
ORF	gene609	orf00615	240	0	0	0	0	0	0	0	0
ORF	gene610	orf00616	222	0	0	0	0	41.6825	0	0	0
ORF	gene611	orf00617	210	0	0	0	0	0	0	0	0
ORF	gene612	orf00618	225	0	0	0	0	0	0	0	0
ORF	gene613	orf00619	216	0	26.9983	0	0	42.8403	0	0	0
ORF	gene614	orf00620	192	0	0	0	0	0	0	0	0
ORF	gene615	orf00621	159	0	0	0	0	0	0	0	0
ORF	gene616	orf00622	387	0	45.2064	0	0	71.7326	0	0	0
ORF	gene617	orf00623	327	0	17.8337	0	0	141.491	0	0	0
ORF	gene618	orf00624	276	0	0	0	0	33.5272	0	0	0
ORF	gene619	orf00625	315	0	18.5131	0	0	0	0	0	0
ORF	gene620	orf00626	726	0	32.1302	0	0	50.9835	0	0	0
ORF	gene621	orf00627	150	0	0	0	0	0	0	0	0
ORF	gene622	orf00628	210	0	0	0	0	0	0	0	0
ORF	gene623	orf00629	192	0	30.3731	0	0	0	0	0	0
ORF	gene624	orf00630	168	0	0	0	0	0	0	0	0
ORF	gene625	orf00631	270	0	43.1973	0	0	34.2723	0	0	0
ORF	gene626	orf00632	285	0	0	0	0	0	0	0	0
ORF	gene627	orf00633	207	0	0	0	0	0	0	0	0
ORF	gene628	orf00634	189	0	0	0	0	0	0	0	0
ORF	gene629	orf00635	480	0	12.1492	0	0	0	0	0	0
ORF	gene630	orf00636	177	0	0	0	0	0	0	0	0
ORF	gene631	orf00637	207	0	0	0	0	0	0	0	0
ORF	gene632	orf00638	231	0	75.7355	0	0	40.0585	0	0	0
ORF	gene633	orf00639	204	0	0	0	0	0	0	0	0
ORF	gene634	orf00640	288	0	40.4974	0	0	0	0	0	0
ORF	gene635	orf00641	165	0	0	0	0	0	0	0	0
ORF	gene636	orf00642	150	0	0	0	0	0	0	0	0
ORF	gene637	orf00643	228	0	0	0	0	0	0	0	0
ORF	gene638	orf00644	123	0	0	0	0	0	0	0	0
ORF	gene639	orf00645	384	0	15.1865	0	0	48.1954	0	0	0
ORF	gene640	orf00646	333	0	210.149	102.069	0	222.307	0	0	0
ORF	gene641	orf00647	210	0	27.7697	0	0	0	0	0	0
ORF	gene642	orf00648	333	0	0	0	0	27.7883	0	0	0
ORF	gene643	orf00649	303	184.727	19.2463	112.175	230.861	0	0	0	0
ORF	gene644	orf00650	264	0	22.0895	0	0	0	0	0	0
ORF	gene645	orf00651	189	0	61.7104	0	0	0	0	0	0
ORF	gene646	orf00652	519	0	11.2363	0	0	0	0	0	0
ORF	gene647	orf00653	234	0	0	0	0	39.5449	0	0	0
ORF	gene648	orf00654	165	0	0	0	0	0	0	0	0
ORF	gene649	orf00655	165	0	0	0	0	56.0819	0	0	0
ORF	gene650	orf00656	243	0	23.9985	0	0	0	0	0	0
ORF	gene651	orf00657	144	0	0	0	0	0	0	0	0
ORF	gene652	orf00658	261	0	22.3434	0	0	0	0	0	0
ORF	gene653	orf00659	144	0	0	0	0	0	0	0	0
ORF	gene654	orf00660	270	0	43.1973	0	0	0	0	0	0
ORF	gene655	orf00661	123	0	0	0	0	0	0	0	0
ORF	gene656	orf00662	135	0	0	0	0	0	0	0	0
ORF	gene657	orf00663	333	0	0	0	0	27.7883	0	0	0
ORF	gene658	orf00664	141	0	0	0	0	0	0	0	0
ORF	gene659	orf00665	135	0	21.5986	0	0	0	0	0	0
ORF	gene660	orf00666	135	0	21.5986	0	0	0	0	0	0
ORF	gene661	orf00667	144	0	0	0	0	0	0	0	0
ORF	gene662	orf00668	186	0	0	0	0	0	0	0	0
ORF	gene663	orf00669	150	0	0	0	0	0	0	0	0
ORF	gene664	orf00670	297	0	58.9054	0	0	0	0	0	0
ORF	gene665	orf00671	186	0	31.3529	0	0	49.75	0	0	0
ORF	gene666	orf00672	228	0	0	0	0	40.5856	0	0	0
ORF	gene667	orf00673	180	0	0	0	0	0	0	0	0
mRNA	gene668	cox1-1	342	0	68.2062	0	0	27.057	0	0	0
ORF	gene669	orf00675	195	0	0	0	0	0	0	0	0
ORF	gene670	orf00676	141	0	0	0	0	0	0	0	0
ORF	gene671	orf00677	279	0	20.9019	0	0	33.1667	0	0	0
ORF	gene672	orf00678	150	0	0	0	0	0	0	0	0
ORF	gene673	orf00679	327	0	35.6675	0	0	0	0	0	0
ORF	gene674	orf00680	324	0	17.9989	0	0	0	0	0	0
ORF	gene675	orf00681	108	0	0	0	0	0	0	0	0
ORF	gene676	orf00682	126	0	0	0	0	73.4405	0	0	0
ORF	gene677	orf00683	336	0	104.136	0	0	110.161	52.9414	0	0
ORF	gene678	orf00684	225	0	25.9184	0	0	0	0	0	0
ORF	gene679	orf00685	150	0	0	0	0	0	0	0	0
ORF	gene680	orf00686	303	0	19.2463	0	230.861	30.5396	58.7073	0	0
ORF	gene681	orf00687	318	0	18.3385	0	0	29.0991	55.9381	0	0
ORF	gene682	orf00688	381	0	15.3061	0	0	0	0	0	0
ORF	gene683	orf00689	198	0	0	0	0	0	0	0	0
ORF	gene684	orf00690	495	0	35.3432	0	0	37.3879	0	0	0
ORF	gene685	orf00691	111	0	0	0	0	0	0	0	0
tRNA	gene686	trnY-AUA	79	0	0	0	0	0	0	0	0
rRNA	gene687	rrn5-1	112	0	0	0	0	0	0	0	0
ORF	gene688	orf00694	231	0	0	0	0	0	0	0	0
ORF	gene689	orf00695	252	0	80.9949	0	0	72.7959	0	0	0
ORF	gene690	orf00696	159	0	0	0	0	0	0	0	0
ORF	gene691	orf00697	153	0	0	0	0	0	0	0	0
ORF	gene692	orf00698	285	0	40.9237	0	0	0	0	0	0
ORF	gene693	orf00699	222	0	26.2686	0	0	0	0	0	0
ORF	gene694	orf00700	192	0	0	0	0	0	0	0	0
ORF	gene695	orf00701	207	0	0	0	0	0	0	0	0
ORF	gene696	orf00702	159	0	0	0	0	58.1982	0	0	0
ORF	gene697	orf00703	195	0	0	0	0	0	0	0	0
ORF	gene698	orf00704	99	0	0	0	0	0	0	0	0
ORF	gene699	orf00705	213	0	0	0	0	0	0	0	0
ORF	gene700	orf00706	249	0	0	0	0	0	0	0	0
ORF	gene701	orf00707	147	0	0	0	0	0	0	0	0
ORF	gene702	orf00708	282	0	0	0	0	65.6277	0	0	0
ORF	gene703	orf00709	267	0	262.096	0	0	311.916	0	0	0
ORF	gene704	orf00710	174	0	33.5151	0	0	53.1811	0	0	0
ORF	gene705	orf00711	204	0	0	0	0	90.7207	0	0	0
ORF	gene706	orf00712	261	0	44.6868	0	0	70.9081	0	0	0
ORF	gene707	orf00713	177	0	0	0	0	0	0	0	0
ORF	gene708	orf00714	144	0	0	0	0	0	0	0	0
ORF	gene709	orf00715	216	0	0	0	0	42.8403	0	0	0
ORF	gene710	orf00716	243	0	0	0	0	0	0	0	0
ORF	gene711	orf00717	171	0	0	0	0	0	0	0	0
ORF	gene712	orf00718	288	0	101.244	0	0	0	0	0	0
ORF	gene713	orf00719	138	0	0	0	0	0	0	0	0
ORF	gene714	orf00720	219	0	53.2569	0	0	0	0	0	0
ORF	gene715	orf00721	99	0	0	0	0	0	0	0	0
ORF	gene716	orf00722	123	0	47.4116	0	0	0	0	0	0
ORF	gene717	orf00723	234	0	24.9215	0	0	0	76.0184	0	0
ORF	gene718	orf00724	213	0	54.7571	0	0	0	0	0	0
ORF	gene719	orf00725	414	0	70.4303	0	0	156.46	0	0	0
ORF	gene720	orf00726	177	0	0	0	0	0	0	0	0
ORF	gene721	orf00727	138	0	0	0	0	0	0	0	0
ORF	gene722	orf00728	213	0	54.7571	0	0	0	0	0	0
ORF	gene723	orf00729	333	0	35.0248	0	0	0	0	0	0
ORF	gene724	orf00730	156	0	0	0	0	0	0	0	0
ORF	gene725	orf00731	165	0	0	0	0	0	0	0	0
ORF	gene726	orf00732	153	0	0	0	0	60.4804	0	0	0
ORF	gene727	orf00733	357	0	16.3351	0	0	51.8404	0	0	0
ORF	gene728	orf00734	177	0	0	0	0	0	0	0	0
ORF	gene729	orf00735	153	0	0	0	0	0	0	0	0
ORF	gene730	orf00736	270	0	0	0	0	34.2723	0	0	0
ORF	gene731	orf00737	177	0	0	0	0	0	0	0	0
ORF	gene732	orf00738	135	0	0	0	0	0	0	0	0
ORF	gene733	orf00739	165	0	0	0	0	0	0	0	0
ORF	gene734	orf00740	171	0	0	0	0	0	0	0	0
ORF	gene735	orf00741	261	0	0	0	0	0	0	0	0
ORF	gene736	orf00742	267	0	21.8413	0	0	34.6573	0	0	0
ORF	gene737	orf00743	273	102.513	85.4452	0	0	33.8956	0	0	164.886
ORF	gene738	orf00744	165	0	0	0	0	56.0819	0	0	0
ORF	gene739	orf00745	306	0	0	0	0	0	0	0	0
ORF	gene740	orf00746	138	0	0	0	0	0	0	0	0
ORF	gene741	orf00747	246	0	0	0	0	0	0	0	0
ORF	gene742	orf00748	198	0	0	0	0	0	0	0	0
ORF	gene743	orf00749	138	0	0	0	0	0	0	0	0
ORF	gene744	orf00750	132	0	0	0	0	0	0	0	0
ORF	gene745	orf00751	216	0	26.9983	0	0	85.6806	0	0	0
ORF	gene746	orf00752	210	0	27.7697	0	0	44.0643	0	0	0
ORF	gene747	orf00753	231	0	75.7355	0	0	40.0585	0	0	0
ORF	gene748	orf00754	252	0	46.2828	0	0	36.7203	0	0	0
ORF	gene749	orf00755	201	0	145.065	0	0	414.336	0	0	0
ORF	gene750	orf00756	393	71.2115	118.71	0	0	0	0	0	0
ORF	gene751	orf00757	177	0	0	0	0	52.2797	0	0	0
ORF	gene752	orf00758	279	0	229.921	121.824	0	165.833	0	0	0
ORF	gene753	orf00759	285	0	40.9237	0	0	64.9369	0	0	0
ORF	gene754	orf00760	174	0	0	0	0	0	0	0	0
ORF	gene755	orf00761	264	0	0	0	0	35.0512	0	0	0
ORF	gene756	orf00762	219	0	0	0	0	0	0	0	0
ORF	gene757	orf00763	180	0	32.398	0	0	0	0	0	0
ORF	gene758	orf00764	162	0	0	0	0	0	0	0	0
ORF	gene759	orf00765	486	0	23.9985	0	0	57.1204	0	0	0
ORF	gene760	orf00766	237	0	49.2121	0	0	0	0	0	0
ORF	gene761	orf00767	294	0	19.8355	0	0	62.949	0	0	0
ORF	gene762	orf00768	108	0	0	0	0	0	0	0	0
ORF	gene763	orf00769	354	0	49.4206	0	0	52.2797	0	0	0
ORF	gene764	orf00770	162	0	0	0	0	0	0	0	0
ORF	gene765	orf00771	120	0	0	0	0	0	0	0	0
ORF	gene766	orf00772	117	0	0	0	0	0	0	0	0
ORF	gene767	orf00773	483	0	36.2213	0	0	38.3168	0	0	0
ORF	gene768	orf00774	243	0	71.9955	0	0	380.803	0	0	0
ORF	gene769	orf00775	315	0	55.5393	0	0	146.881	0	0	0
ORF	gene770	orf00776	210	0	0	0	0	0	0	0	0
ORF	gene771	orf00777	234	0	0	0	0	39.5449	0	0	0
ORF	gene772	orf00778	174	0	0	0	0	0	0	0	0
ORF	gene773	orf00779	123	0	0	0	0	0	0	0	0
ORF	gene774	orf00780	234	0	0	0	0	79.0898	0	0	0
ORF	gene775	orf00781	267	0	87.3653	0	0	0	0	0	0
ORF	gene776	orf00782	252	0	69.4242	0	0	36.7203	70.5886	1346.68	0
ORF	gene777	orf00783	171	0	0	0	0	54.1141	0	0	0
ORF	gene778	orf00784	144	0	40.4974	0	0	64.2605	0	0	0
ORF	gene779	orf00785	198	0	29.4527	0	0	0	0	0	0
ORF	gene780	orf00786	246	0	0	0	0	0	0	0	0
ORF	gene781	orf00787	213	0	0	0	0	0	0	0	0
ORF	gene782	orf00788	282	0	20.6795	0	0	0	0	0	0
ORF	gene783	orf00789	390	0	14.9529	0	0	71.1808	0	0	0
ORF	gene784	orf00790	261	0	0	0	0	0	0	0	0
ORF	gene785	orf00791	153	0	0	0	0	0	0	0	0
ORF	gene786	orf00792	216	0	0	0	0	0	0	0	0
ORF	gene787	orf00793	192	0	30.3731	0	0	0	0	0	0
ORF	gene788	orf00794	219	0	0	0	0	0	0	0	0
ORF	gene789	orf00795	120	0	0	0	0	0	0	0	0
ORF	gene790	orf00796	189	0	0	0	0	0	94.1181	0	0
ORF	gene791	orf00797	114	0	0	0	0	0	0	0	0
ORF	gene792	orf00798	135	0	0	0	0	68.5445	0	0	0
ORF	gene793	orf00799	159	0	0	0	0	58.1982	0	0	0
ORF	gene794	orf00800	159	0	0	0	0	0	0	0	0
ORF	gene795	orf00801	225	0	0	0	0	41.1267	0	0	0
ORF	gene796	orf00802	219	0	0	0	0	0	0	0	0
ORF	gene797	orf00803	171	0	34.1031	0	0	0	0	0	0
ORF	gene798	orf00804	228	0	0	0	0	40.5856	0	0	0
ORF	gene799	orf00805	246	0	0	0	0	37.6159	0	0	0
ORF	gene800	orf00806	153	0	0	0	0	0	0	0	0
ORF	gene801	orf00807	219	383.372	0	0	0	0	0	0	0
ORF	gene802	orf00808	345	0	0	0	0	0	0	0	0
ORF	gene803	orf00809	156	0	0	0	0	0	0	0	0
ORF	gene804	orf00810	225	0	25.9184	0	0	0	0	0	0
ORF	gene805	orf00811	150	0	0	0	0	0	0	0	0
ORF	gene806	orf00812	306	0	19.0576	0	0	30.2402	0	0	0
ORF	gene807	orf00813	201	0	0	0	0	0	0	0	0
ORF	gene808	orf00814	342	0	0	0	0	0	0	0	0
ORF	gene809	orf00815	204	0	0	0	0	0	0	0	0
ORF	gene810	orf00816	384	0	30.3731	0	0	48.1954	0	0	0
ORF	gene811	orf00817	270	0	21.5986	0	0	34.2723	0	0	0
ORF	gene812	orf00818	156	0	0	0	0	0	0	0	0
ORF	gene813	orf00819	180	0	32.398	0	0	51.4084	0	0	0
ORF	gene814	orf00820	255	0	22.8691	0	0	36.2883	0	0	0
ORF	gene815	orf00821	129	0	0	0	0	0	0	0	0
ORF	gene816	orf00822	285	0	20.4619	0	0	32.4684	0	0	0
ORF	gene817	orf00823	231	0	0	0	0	0	0	0	0
ORF	gene818	orf00824	429	0	40.7806	0	0	21.5699	0	0	0
ORF	gene819	orf00825	183	0	0	0	0	0	0	0	0
ORF	gene820	orf00826	267	0	21.8413	0	0	0	0	0	0
ORF	gene821	orf00827	210	0	0	0	0	0	0	0	0
ORF	gene822	orf00828	201	0	0	0	0	0	0	0	0
ORF	gene823	orf00829	105	0	0	0	0	0	0	0	0
ORF	gene824	orf00830	225	0	0	0	0	0	0	0	0
ORF	gene825	orf00831	246	0	23.7058	0	0	0	0	0	0
ORF	gene826	orf00832	339	0	34.4049	0	0	0	0	0	0
ORF	gene827	orf00833	348	0	16.7576	0	0	26.5905	102.232	0	0
ORF	gene828	orf00834	204	0	0	0	0	90.7207	0	0	0
ORF	gene829	orf00835	258	108.473	0	0	0	179.332	0	0	0
